3830 5749
2 3750 126
2 1968 3497
2 1654 3764
2 1111 1632
2 1469 2463
2 2903 1743
2 3082 641
2 2041 1473
2 1907 666
2 893 56
2 2284 1336
2 3321 3804
2 1870 2817
2 1016 2988
2 1130 3800
2 489 2291
2 3216 2037
2 3807 2047
2 2886 1226
2 2201 2857
2 3069 3586
2 3779 3772
2 1734 1823
2 1775 3553
2 10 2512
2 1960 186
2 2544 3748
2 51 3227
2 380 2846
2 3266 2241
2 1548 2084
2 2547 3293
2 3794 26
2 190 3457
2 2537 1938
2 1513 1573
2 3169 1368
2 821 2895
2 1097 317
2 2094 3167
2 2899 3185
2 2435 1893
2 2288 1295
2 3279 1435
2 1343 703
2 3070 318
2 2257 54
2 888 2147
2 3263 1058
2 1146 2643
2 2483 2767
2 3332 2286
2 3108 1366
2 187 3656
2 386 711
2 2886 1984
2 2093 550
2 523 1684
2 1868 2640
2 988 1521
2 3667 40
2 2627 768
2 2084 391
2 2597 1727
2 2781 320
2 1002 2516
2 2836 2852
2 965 3622
2 1767 1739
2 233 3723
2 467 2028
2 2804 1083
2 3263 143
2 2627 1729
2 769 1251
2 374 2443
2 987 2295
2 1274 2131
2 3582 614
2 105 2069
2 735 648
2 3549 643
2 2670 3669
2 2918 1425
2 3085 756
2 2193 370
2 342 3212
2 560 2276
2 283 3340
2 1519 1274
2 1108 1862
2 129 1899
2 259 680
2 2715 1791
2 1493 1297
2 2761 880
2 13 955
2 1496 112
2 109 731
2 2286 2452
2 3064 2554
2 2995 3234
2 221 238
2 2956 433
2 1431 3632
2 3251 2604
2 1159 527
2 1988 2693
2 606 2476
2 295 1581
2 708 655
2 2335 145
2 3792 3404
2 79 1773
2 1084 299
2 1717 1214
2 3721 528
2 1624 2520
2 2074 600
2 3287 3619
2 407 2615
2 1983 3152
2 2067 65
2 1153 2068
2 1904 2555
2 2956 1592
2 39 934
2 49 1481
2 505 2594
2 540 448
2 3079 1015
2 486 3274
2 3654 1720
2 3362 184
2 3283 3076
2 170 401
2 3535 306
2 1434 902
2 602 1275
2 3022 1540
2 3575 532
2 2347 1454
2 3434 2265
2 2592 2193
2 2280 1554
2 626 3229
2 83 3078
2 1748 793
2 3336 2211
2 3746 1038
2 3456 2840
2 2287 912
2 3767 754
2 3334 1679
2 2793 2285
2 1335 992
2 2613 2216
2 163 1772
2 110 447
2 1378 1281
2 1231 1864
2 2460 708
2 2878 3253
2 567 631
2 2356 711
2 1582 1690
2 3161 3189
2 3059 1691
2 1845 3627
2 620 3553
2 616 2850
2 1416 1577
2 3051 1885
2 316 3344
2 796 1588
2 1677 962
2 1872 707
2 2392 3521
2 1246 1339
2 1304 2897
2 2862 2817
2 3165 2889
2 3183 1146
2 3476 1730
2 3704 1207
2 1492 823
2 2933 864
2 2797 527
2 1405 3074
2 2567 47
2 1466 2284
2 1718 2713
2 3464 2223
2 284 1962
2 3564 779
2 2169 1755
2 1303 3283
2 1887 3730
2 670 775
2 2975 2710
2 6 1371
2 2945 345
2 3295 2742
2 2355 1799
2 3243 2745
2 421 2475
2 197 718
2 1590 3194
2 3633 1313
2 3027 1179
2 2615 1477
2 3315 2459
2 839 1954
2 1156 974
2 3171 2356
2 3359 69
2 2395 2864
2 3324 1376
2 1658 2116
2 3137 981
2 3364 476
2 2834 2267
2 2217 1820
2 2252 2111
2 298 1992
2 1147 1269
2 749 1828
2 3638 1335
2 1483 458
2 792 75
2 3186 1843
2 2498 2399
2 3098 2756
2 1315 3568
2 2029 1257
2 3736 2859
2 3642 2949
2 153 432
2 393 663
2 313 3330
2 1157 1901
2 381 3225
2 1986 3322
2 2688 985
2 1067 3526
2 232 900
2 815 2750
2 2254 2951
2 2214 1123
2 1864 1317
2 3293 3571
2 2327 89
2 455 3641
2 2441 360
2 1271 2404
2 1295 1948
2 72 3055
2 2743 15
2 3611 3287
2 193 1612
2 1884 2441
2 3202 664
2 1364 2892
2 2645 1832
2 1521 2358
2 3319 354
2 1900 1024
2 1005 3741
2 1568 3114
2 2278 3212
2 1838 2803
2 246 3247
2 3095 496
2 2339 3762
2 2776 2898
2 730 1665
2 3091 3203
2 809 3107
2 1382 3056
2 1172 1503
2 1940 99
2 2891 1385
2 754 167
2 2537 1500
2 3405 2273
2 1111 2389
2 2609 2456
2 651 698
2 1088 1705
2 2050 2337
2 2816 3277
2 1277 2444
2 1405 2449
2 1481 2979
2 1567 3182
2 2260 2444
2 531 2076
2 644 1450
2 3455 115
2 2874 678
2 1868 2421
2 2637 614
2 2724 1968
2 1329 2755
2 2503 1095
2 2258 73
2 1338 1093
2 2113 1667
2 1772 1334
2 1479 2095
2 3646 2066
2 582 2364
2 3142 1924
2 830 3489
2 2335 2000
2 899 3538
2 198 2594
2 3161 468
2 148 1427
2 2011 2590
2 477 1520
2 1982 3391
2 1006 2990
2 3180 510
2 2079 278
2 1002 615
2 1779 2281
2 1500 1404
2 722 2846
2 2674 2093
2 2454 330
2 990 1980
2 1028 2874
2 33 2800
2 2465 791
2 2283 1683
2 1723 2693
2 2108 3690
2 2076 1102
2 3473 1668
2 3743 2016
2 2429 2550
2 2489 194
2 918 403
2 1701 636
2 2371 2598
2 3147 1186
2 1014 3222
2 2251 3156
2 2586 2433
2 2662 3418
2 1265 1888
2 364 479
2 2043 1324
2 3533 2334
2 1979 1643
2 2547 2424
2 3327 1083
2 2590 765
2 3431 1352
2 2009 1044
2 3435 3103
2 3584 2628
2 1587 171
2 3815 1649
2 2904 2013
2 129 1766
2 1303 1073
2 1959 2049
2 2334 3208
2 3468 471
2 2775 2494
2 3432 148
2 2500 995
2 2666 1640
2 886 979
2 522 2043
2 3579 237
2 1379 2074
2 353 540
2 717 2336
2 843 1933
2 1903 1512
2 1188 1350
2 235 563
2 3082 3083
2 487 1113
2 3357 2667
2 1706 437
2 1502 2530
2 3073 151
2 235 1273
2 2591 2661
2 719 60
2 336 3351
2 2935 1016
2 1833 443
2 3134 3806
2 1217 1060
2 3613 250
2 2500 399
2 2336 2550
2 3376 693
2 288 3762
2 2935 2690
2 3492 1391
2 2106 2199
2 3355 2044
2 1837 1736
2 2711 1563
2 2781 3210
2 108 2845
2 2943 2630
2 3099 3031
2 1403 3727
2 3325 3654
2 1245 2589
2 1834 226
2 1136 3326
2 215 906
2 3251 2247
2 1755 2462
2 3392 552
2 2377 2414
2 3044 2140
2 1092 1609
2 2967 3523
2 132 584
2 2100 1996
2 392 2317
2 2653 1408
2 1406 2689
2 764 62
2 855 2505
2 492 1398
2 2569 1506
2 241 3816
2 3231 2806
2 2878 313
2 2576 865
2 1059 857
2 1126 1604
2 2115 2618
2 2240 1752
2 1437 147
2 831 341
2 506 3743
2 1688 2429
2 1766 2240
2 1335 3430
2 2908 2316
2 1917 1179
2 1169 797
2 619 278
2 3648 3467
2 1175 2576
2 639 2378
2 714 132
2 184 283
2 2400 113
2 2523 1564
2 2567 2061
2 988 399
2 3476 2528
2 16 338
2 2715 1802
2 1054 3194
2 3727 3387
2 2053 3777
2 3398 3183
2 3295 2573
2 3150 2490
2 1605 1617
2 2694 3348
2 331 2321
2 925 2592
2 3079 1740
2 2731 2563
2 2320 76
2 2176 2379
2 598 1162
2 1906 251
2 2690 1840
2 810 2172
2 2390 873
2 3379 2297
2 1325 2753
2 492 1882
2 2854 3510
2 2062 585
2 1515 59
2 572 1559
2 2836 423
2 2497 90
2 3652 3520
2 2581 3098
2 3053 1363
2 3217 1556
2 958 2993
2 3820 323
2 3804 3055
2 2290 3027
2 1928 591
2 3020 3637
2 1334 297
2 410 894
2 2111 1359
2 1655 1980
2 360 1808
2 1297 3550
2 278 554
2 1438 3616
2 452 2126
2 3156 1456
2 3581 808
2 2843 480
2 2054 3713
2 2945 3443
2 3316 1791
2 3631 442
2 3505 608
2 2677 1021
2 2247 3785
2 342 1290
2 1012 1181
2 856 1471
2 3344 780
2 3272 1580
2 2608 1494
2 1747 1806
2 626 1127
2 936 265
2 105 3090
2 440 310
2 1132 3569
2 3659 1298
2 3134 1092
2 319 3312
2 2356 2683
2 3547 2386
2 2569 1445
2 1362 3372
2 1693 1695
2 1630 3342
2 2670 1849
2 2378 3726
2 476 93
2 452 249
2 3494 2365
2 1550 2974
2 435 968
2 3482 927
2 682 1154
2 1949 86
2 2284 520
2 88 2502
2 2180 2601
2 28 826
2 1661 1133
2 54 1140
2 2874 288
2 692 2384
2 899 3282
2 2543 2585
2 3457 67
2 1199 2680
2 1079 176
2 2453 1282
2 2527 806
2 281 1840
2 1932 2498
2 1195 1721
2 2305 3566
2 3066 2055
2 1751 1313
2 1284 2099
2 3409 821
2 184 1059
2 2892 2175
2 2382 665
2 2135 1296
2 1850 1112
2 549 1074
2 3110 2302
2 2152 20
2 3635 1912
2 1934 3798
2 3602 1572
2 2535 1344
2 2752 1971
2 1194 1839
2 3061 2369
2 1159 3819
2 253 3230
2 1218 3783
2 3139 1747
2 2641 267
2 3228 2907
2 2813 343
2 3462 1625
2 3147 922
2 3171 63
2 418 51
2 939 2858
2 2871 3314
2 755 2958
2 199 1597
2 2343 214
2 352 2153
2 3446 2377
2 3097 3504
2 2585 1040
2 3243 822
2 1336 1382
2 2248 158
2 2729 1838
2 253 407
2 1113 1923
2 380 2009
2 3354 1607
2 699 1821
2 2132 77
2 729 1926
2 3211 2838
2 3668 1674
2 3361 2435
2 726 3447
2 3452 1590
2 369 1852
2 3519 1860
2 3369 3681
2 942 2915
2 2492 452
2 3216 575
2 788 2801
2 3072 3623
2 1080 262
2 666 1630
2 2799 3659
2 1576 200
2 3783 1120
2 2807 1914
2 499 3268
2 2556 1288
2 3139 1665
2 485 2727
2 2832 57
2 1758 2306
2 1470 292
2 1092 1147
2 27 3228
2 959 3279
2 3706 172
2 2126 2866
2 1546 765
2 3158 3233
2 1838 1726
2 2460 98
2 615 3436
2 3082 1100
2 2383 3448
2 75 3409
2 1300 669
2 1351 2312
2 3415 2704
2 59 1020
2 716 3317
2 1660 3403
2 3239 192
2 3237 3716
2 741 3536
2 2756 3136
2 480 2174
2 94 1316
2 2659 684
2 1345 3273
2 309 1722
2 2753 331
2 3034 838
2 334 445
2 1767 2274
2 3088 1478
2 1118 1164
2 92 286
2 2455 2197
2 417 1013
2 1907 2469
2 3588 2590
2 1121 2861
2 2022 3509
2 517 757
2 965 3771
2 3803 2939
2 2079 497
2 2320 1393
2 671 2472
2 1266 2274
2 872 3450
2 191 3800
2 2357 14
2 3499 146
2 746 2755
2 2385 1199
2 327 916
2 2595 115
2 2687 1223
2 1725 2087
2 406 1293
2 2233 1189
2 2112 773
2 851 710
2 2081 3266
2 3651 1165
2 927 2172
2 2622 1301
2 2482 3328
2 742 364
2 2486 1757
2 3289 2992
2 3657 3380
2 3667 555
2 2561 2912
2 536 1330
2 3333 779
2 1394 1036
2 2037 642
2 1598 1117
2 1805 3706
2 1694 1903
2 3693 251
2 1959 714
2 143 183
2 2186 3216
2 1617 1995
2 437 1562
2 2328 2143
2 3322 1682
2 1437 3751
2 2162 2745
2 2331 3768
2 5 2344
2 776 1443
2 2347 561
2 1537 3636
2 3678 273
2 1903 2506
2 3520 2090
2 3697 1888
2 2812 1908
2 1670 560
2 3807 298
2 3463 190
2 1791 2049
2 2870 3125
2 1254 827
2 3352 2185
2 1296 2844
2 1898 3495
2 291 2409
2 3816 2738
2 1396 1465
2 102 1511
2 884 2972
2 1936 250
2 1873 2269
2 63 1213
2 2163 1196
2 1536 2501
2 402 3398
2 1756 229
2 3724 286
2 360 3014
2 3693 3062
2 943 1555
2 321 24
2 100 3472
2 3034 3114
2 452 1594
2 815 510
2 523 2658
2 7 3629
2 1451 3530
2 729 2268
2 2565 567
2 3198 3
2 3723 417
2 1317 2445
2 443 2226
2 1921 558
2 3345 2192
2 2907 1327
2 2814 1062
2 1285 1497
2 3480 2095
2 1566 2216
2 368 1444
2 766 2533
2 2572 2855
2 3068 827
2 2735 3814
2 2057 1959
2 2933 1049
2 317 3730
2 1098 2147
2 3050 382
2 1735 1664
2 1990 3704
2 2188 311
2 2014 17
2 2954 2854
2 3221 1432
2 1540 1516
2 2476 743
2 3679 1332
2 1107 1224
2 1643 1573
2 2592 3604
2 2610 1492
2 3759 610
2 559 2581
2 2873 1420
2 51 2168
2 1373 3119
2 118 3447
2 3650 3610
2 2327 2989
2 2454 2225
2 2602 2597
2 1411 2984
2 2381 148
2 359 2078
2 3542 3793
2 1211 3336
2 635 3403
2 573 2107
2 2465 1795
2 3608 153
2 966 3580
2 356 3052
2 1533 2940
2 3746 872
2 1698 3451
2 412 3318
2 2582 1897
2 1847 1243
2 1072 1943
2 3822 3827
2 3651 1831
2 308 3491
2 345 3548
2 339 1548
2 3094 642
2 1295 2170
2 68 2307
2 2831 2791
2 3527 391
2 2865 538
2 654 857
2 3362 3356
2 545 1354
2 2918 1014
2 2332 2812
2 1044 3104
2 3158 2242
2 3054 1746
2 74 2353
2 1395 3237
2 381 1857
2 244 1209
2 2370 2495
2 3345 3243
2 3580 2669
2 1739 3793
2 776 3220
2 2957 3206
2 3529 1719
2 2308 185
2 1467 1292
2 2663 244
2 1847 84
2 3684 1417
2 721 2702
2 1476 2515
2 257 1493
2 1086 1367
2 1103 3060
2 1991 2407
2 304 3729
2 1165 3645
2 1163 2206
2 782 1395
2 2318 353
2 967 1817
2 2007 1633
2 1087 3089
2 1955 782
2 1112 3338
2 3478 1071
2 1296 3024
2 562 1494
2 2625 3784
2 3828 1214
2 1965 177
2 3002 3474
2 862 2433
2 981 1338
2 349 1411
2 2678 665
2 3823 1439
2 719 2841
2 1318 259
2 3017 1051
2 2060 745
2 2406 1960
2 2935 1445
2 2887 1887
2 2673 1804
2 1957 1564
2 1446 199
2 2173 1657
2 3496 1426
2 910 1095
2 155 3301
2 545 2212
2 850 984
2 3475 949
2 2139 1037
2 461 1188
2 542 3048
2 260 3489
2 2307 1781
2 644 1099
2 822 1971
2 1911 214
2 2247 832
2 1418 3817
2 3666 1006
2 370 2235
2 3232 575
2 689 3470
2 3430 1262
2 762 3741
2 905 2895
2 2865 770
2 1815 2221
2 111 1684
2 95 1939
2 97 2933
2 448 3305
2 3029 771
2 2019 1953
2 3796 2969
2 2986 531
2 1099 171
2 1699 3011
2 1766 1104
2 2264 1793
2 3668 431
2 750 371
2 699 1550
2 2348 2173
2 2560 2019
2 352 1239
2 3059 494
2 3367 750
2 2658 3123
2 2596 3070
2 2033 2464
2 182 161
2 269 137
2 1120 826
2 2387 1881
2 2490 3663
2 2241 109
2 3815 202
2 2316 1365
2 3206 3363
2 2486 698
2 1456 2823
2 639 3122
2 546 2525
2 2923 853
2 898 2048
2 402 627
2 2849 546
2 1458 3586
2 3092 889
2 542 2034
2 956 3325
2 2855 1322
2 3118 845
2 2115 3480
2 2416 1749
2 251 2304
2 1642 2504
2 3208 2266
2 3740 2406
2 3372 3064
2 3788 628
2 52 3525
2 2856 3541
2 482 1828
2 2753 3143
2 1511 2774
2 1915 1756
2 1309 3418
2 3826 3531
2 3577 2517
2 864 937
2 2923 514
2 2842 3294
2 412 235
2 1993 3181
2 305 882
2 2639 3096
2 3224 2040
2 1299 1400
2 2976 3297
2 3265 2132
2 501 209
2 220 1124
2 1915 3449
2 3129 74
2 90 490
2 2885 1859
2 2597 937
2 3435 1999
2 1913 3672
2 88 1005
2 1438 3105
2 1200 332
2 205 918
2 2178 2621
2 2627 154
2 23 3190
2 1417 3546
2 984 917
2 1253 3564
2 2838 2102
2 3083 1535
2 483 948
2 2014 2663
2 2794 2568
2 3749 1850
2 97 1878
2 1245 1563
2 2879 1033
2 1553 2595
2 1878 1126
2 2328 1109
2 1687 1858
2 781 1352
2 1070 1479
2 2227 3534
2 2124 2102
2 3144 3815
2 3726 2722
2 3466 1002
2 1080 469
2 140 962
2 2471 2256
2 1220 829
2 2210 133
2 3644 359
2 766 1351
2 2440 1182
2 3296 1213
2 1958 3214
2 1256 2480
2 3410 3270
2 3322 3823
2 539 1675
2 2223 1004
2 640 2415
2 307 651
2 148 3555
2 3401 3345
2 2520 3663
2 3707 93
2 1774 3617
2 1887 1547
2 1876 2968
2 2021 3631
2 3791 501
2 1185 1245
2 3319 2997
2 1822 2455
2 89 2646
2 3188 3207
2 3417 648
2 413 276
2 998 776
2 1280 3642
2 1880 2138
2 178 1029
2 1209 116
2 3352 2032
2 224 3417
2 922 1402
2 563 44
2 640 1731
2 998 1434
2 2514 958
2 1925 3207
2 3458 385
2 2485 1219
2 2538 1444
2 2047 1280
2 1987 552
2 605 713
2 167 2346
2 783 846
2 3396 3405
2 3400 408
2 308 8
2 249 2700
2 1821 3250
2 3330 1675
2 1452 2421
2 3375 99
2 958 1204
2 1514 2320
2 2140 920
2 1753 697
2 1387 1623
2 781 374
2 1065 1700
2 3508 3111
2 343 2781
2 3247 1116
2 157 839
2 87 314
2 2924 135
2 1873 2470
2 1419 2927
2 2407 1474
2 399 2739
2 512 1009
2 1636 2502
2 2649 2565
2 2276 794
2 2764 759
2 1570 757
2 2295 2237
2 2278 1008
2 3549 3149
2 2085 406
2 1004 2193
2 1064 1593
2 2988 1804
2 2614 1247
2 3610 606
2 308 1780
2 1013 2953
2 441 1152
2 1144 430
2 2224 2991
2 3418 3607
2 1920 3502
2 188 1029
2 781 1291
2 2047 2491
2 3580 3050
2 1456 21
2 2225 3147
2 1499 3193
2 325 377
2 1932 164
2 3003 2372
2 2353 3578
2 513 3391
2 2490 1886
2 2723 2215
2 3713 3511
2 3117 1585
2 101 1192
2 557 1045
2 3044 2367
2 538 135
2 2450 674
2 1645 1682
2 2047 2890
2 1019 2876
2 3528 727
2 2585 300
2 557 1061
2 3692 1614
2 1944 308
2 670 1424
2 3489 605
2 414 1793
2 744 1466
2 2762 3309
2 2991 1249
2 1356 660
2 1042 1218
2 1090 2050
2 747 689
2 2842 224
2 530 1796
2 1596 2981
2 1062 1882
2 2670 3609
2 1149 185
2 2205 2041
2 3068 2836
2 3126 294
2 2712 157
2 2232 724
2 1706 2982
2 488 2018
2 441 605
2 2550 1799
2 110 1391
2 1228 2825
2 1846 2101
2 980 1
2 3160 924
2 3167 1484
2 3811 1618
2 968 686
2 56 3196
2 61 1340
2 922 2788
2 2644 2726
2 2532 2953
2 3200 2847
2 1345 3598
2 844 236
2 392 1884
2 1524 117
2 1932 2259
2 664 193
2 1237 2700
2 3650 1319
2 683 3461
2 2398 3536
2 2817 1153
2 3441 23
2 2290 2536
2 52 1894
2 3412 3564
2 2026 1985
2 2012 559
2 3147 2038
2 1226 2375
2 275 101
2 1481 496
2 2715 3782
2 1365 1249
2 2762 164
2 3641 1611
2 1930 20
2 2827 2934
2 2614 2445
2 2295 3195
2 3344 3302
2 2892 2723
2 727 926
2 586 1743
2 234 2494
2 1095 3012
2 2482 1185
2 870 919
2 3054 444
2 1580 1370
2 2007 1767
2 134 3084
2 2555 1852
2 2685 2605
2 1489 3711
2 1787 1958
2 1391 2149
2 137 136
2 3638 2348
2 323 354
2 1891 2588
2 46 3700
2 1485 994
2 2745 1036
2 96 2803
2 3150 368
2 2911 2610
2 1536 3576
2 2643 3248
2 1348 2737
2 3084 718
2 3605 1900
2 849 3497
2 1868 1965
2 2572 3282
2 3818 3727
2 1663 3685
2 1461 348
2 410 1343
2 160 1052
2 3381 612
2 1597 1571
2 2546 2223
2 1844 549
2 2394 1385
2 917 1567
2 2782 1375
2 2715 535
2 1486 3223
2 1535 1775
2 376 3676
2 1603 2161
2 1874 1158
2 716 2021
2 810 702
2 2890 2879
2 2510 578
2 1402 1435
2 2151 1001
2 2422 1537
2 667 1091
2 212 2740
2 2921 219
2 2996 35
2 3385 2004
2 2365 3763
2 3347 731
2 1112 837
2 2949 1893
2 1578 3200
2 2995 2942
2 1167 189
2 1516 1395
2 1013 2749
2 2462 415
2 1379 3051
2 1114 119
2 396 2540
2 1689 3578
2 940 1525
2 3078 3378
2 596 2250
2 34 3716
2 2423 110
2 3094 1011
2 1510 3027
2 3717 3011
2 2467 1261
2 3302 2023
2 1374 480
2 2646 832
2 1563 1132
2 211 172
2 1361 2333
2 1901 3056
2 104 2925
2 1819 811
2 56 3602
2 3123 630
2 3508 2519
2 3186 1744
2 3184 2341
2 69 2709
2 1396 2782
2 2227 2641
2 3482 3606
2 3562 1279
2 3812 3506
2 25 2532
2 2233 450
2 2790 201
2 1657 2103
2 2363 2390
2 2529 2253
2 3219 3364
2 2488 2022
2 277 1202
2 2113 1647
2 920 3603
2 1841 2928
2 893 671
2 2797 1813
2 638 3316
2 304 2065
2 3804 3714
2 1640 1425
2 2950 1422
2 2285 1910
2 161 488
2 883 3143
2 2118 1599
2 2621 2380
2 1654 2705
2 2452 732
2 1267 2598
2 1545 2252
2 3070 429
2 3404 2507
2 1612 216
2 3781 536
2 2062 1248
2 2668 1646
2 3158 1326
2 1000 3226
2 2246 2600
2 36 355
2 256 1238
2 2720 3731
2 449 3463
2 1509 3026
2 2116 1331
2 2644 2489
2 2460 1692
2 1741 2208
2 162 2089
2 3302 1529
2 3293 947
2 942 22
2 747 424
2 3467 999
2 902 3316
2 3010 1169
2 1052 3467
2 2504 1836
2 2509 1867
2 1399 1977
2 834 3649
2 3404 1252
2 765 586
2 404 1765
2 2410 296
2 1909 840
2 887 812
2 3456 2772
2 2882 1518
2 2702 2488
2 2625 1495
2 273 2309
2 2229 657
2 636 882
2 1553 265
2 1988 387
2 1591 3483
2 2490 1372
2 1099 2579
2 2385 2789
2 2603 1827
2 2088 327
2 2534 1769
2 110 1341
2 1506 1620
2 2164 1337
2 54 3377
2 2308 2376
2 316 2457
2 3206 330
2 512 1256
2 3197 1286
2 2940 3440
2 2949 3792
2 3171 1586
2 3825 3778
2 3259 1915
2 608 1638
2 136 2467
2 82 3665
2 1080 1121
2 1131 2581
2 298 1534
2 2629 2736
2 905 1966
2 2828 58
2 1146 1148
2 218 2203
2 45 85
2 1398 1782
2 2281 3754
2 1022 971
2 101 264
2 3032 2106
2 3809 1327
2 1122 1203
2 2312 2619
2 1698 2299
2 3518 255
2 2937 3043
2 2761 3712
2 2484 3199
2 2891 910
2 1609 1239
2 2620 3695
2 594 3478
2 2732 1034
2 2507 2964
2 1703 3012
2 694 1144
2 3222 677
2 1672 2835
2 3736 1287
2 1631 2154
2 3303 337
2 1901 1606
2 2718 2191
2 2802 466
2 65 1098
2 2698 3139
2 3132 1453
2 2599 667
2 3632 247
2 1659 2882
2 130 241
2 2762 634
2 3360 1676
2 3415 3626
2 10 513
2 967 1774
2 2754 1491
2 2800 27
2 2946 3087
2 3181 3591
2 3166 316
2 462 1712
2 3666 404
2 2892 792
2 2696 2648
2 3013 1771
2 1744 3443
2 328 2250
2 1910 2110
2 3066 3606
2 91 340
2 243 2952
2 1155 2029
2 2948 111
2 1919 2317
2 275 1022
2 1742 1952
2 3424 1222
2 2787 3112
2 825 3692
2 924 1255
2 2321 561
2 2745 1399
2 1039 3609
2 1694 3445
2 584 1874
2 1273 2478
2 481 3230
2 2089 1990
2 296 1650
2 1962 246
2 2961 858
2 2995 3738
2 1421 3799
2 3666 1488
2 2289 1374
2 2006 753
2 3265 1409
2 982 971
2 2491 3059
2 3595 3760
2 1961 3117
2 3089 2428
2 3652 681
2 2086 452
2 2272 3795
2 166 3472
2 969 1625
2 119 3151
2 3131 3488
2 1160 198
2 2080 1324
2 3052 2513
2 1969 2913
2 1284 2075
2 2677 2715
2 2416 268
2 869 1519
2 3826 2799
2 358 716
2 623 2548
2 1583 353
2 2166 2794
2 1496 398
2 2629 2583
2 1803 1685
2 3633 2984
2 286 243
2 2051 3390
2 1360 2639
2 771 1097
2 1814 817
2 2922 1110
2 161 3160
2 2531 938
2 3434 745
2 409 755
2 1302 1278
2 375 905
2 2475 2262
2 1782 2119
2 3635 2128
2 3467 1809
2 835 1689
2 3334 1536
2 1235 98
2 2053 134
2 783 1130
2 143 2485
2 1912 3301
2 818 970
2 2234 655
2 1347 1464
2 1691 804
2 527 3324
2 2978 499
2 2392 3215
2 1288 1811
2 1730 3313
2 1884 225
2 2998 1429
2 892 3688
2 1242 1472
2 1949 541
2 408 1237
2 1805 3209
2 1961 466
2 2601 246
2 3411 2458
2 2825 966
2 1441 1909
2 2545 2570
2 3818 1744
2 2813 2137
2 209 8
2 2473 1792
2 1049 818
2 1723 2255
2 896 881
2 1206 2217
2 3796 2971
2 2507 2079
2 2446 3670
2 1464 3711
2 1599 3349
2 2430 2480
2 392 812
2 3088 482
2 1506 2552
2 1414 3769
2 1763 506
2 3235 3120
2 1762 3610
2 1088 3399
2 2383 3387
2 1339 3057
2 2498 1715
2 3664 2236
2 2466 1022
2 1634 2046
2 1394 1522
2 3516 3777
2 908 1415
2 2158 3532
2 1678 414
2 3322 1673
2 239 1168
2 3622 2130
2 3473 2697
2 1892 3202
2 2368 1122
2 2298 1973
2 3538 1202
2 1946 2355
2 45 782
2 2779 2811
2 3381 228
2 2133 2456
2 1058 328
2 835 1750
2 3715 3747
2 787 2555
2 1233 49
2 2 2873
2 213 867
2 1223 3483
2 1235 1449
2 1498 2459
2 352 3452
2 2688 1886
2 741 2124
2 821 2623
2 1601 533
2 659 1094
2 643 2398
2 3057 2404
2 1363 450
2 964 834
2 2015 3699
2 3533 2104
2 518 1601
2 3558 3570
2 3731 902
2 3394 2001
2 3177 1355
2 675 1387
2 1197 3739
2 543 3001
2 160 298
2 1823 3240
2 3336 3562
2 634 1253
2 3172 261
2 1491 2664
2 1741 3802
2 1247 2754
2 3599 2570
2 3260 2955
2 3252 262
2 2973 3818
2 1795 325
2 2283 544
2 3716 1135
2 2696 3439
2 654 129
2 416 3288
2 328 3165
2 910 2703
2 996 3231
2 1818 529
2 2803 825
2 2646 2902
2 1486 2497
2 2385 1976
2 3310 808
2 3209 293
2 1733 3371
2 1793 3269
2 1825 1174
2 1359 2684
2 1795 2228
2 985 3669
2 2581 2076
2 2290 3474
2 2626 2233
2 3744 3192
2 3330 2562
2 501 2109
2 2717 3262
2 2529 3272
2 2735 999
2 36 2547
2 869 2820
2 58 1468
2 1367 2002
2 1731 1362
2 3375 415
2 3551 721
2 1981 2841
2 3225 581
2 130 377
2 212 3680
2 2780 2986
2 2019 3208
2 2255 1993
2 8 582
2 2455 3099
2 2757 3033
2 287 1671
2 506 426
2 1576 2434
2 190 1779
2 2548 498
2 2558 2332
2 2438 1714
2 2605 2880
2 1962 507
2 3471 2549
2 2186 38
2 3659 2843
2 2687 1138
2 1585 2632
2 2328 1342
2 2929 3496
2 1866 3396
2 1477 3686
2 1882 437
2 1833 617
2 1266 3805
2 1724 2894
2 187 2868
2 2450 2034
2 3170 1551
2 176 2559
2 565 1699
2 3539 1209
2 1763 1168
2 3406 2996
2 3199 2541
2 68 1416
2 149 3367
2 2781 1041
2 1258 3061
2 2707 846
2 1918 2262
2 3649 1433
2 2124 3774
2 3493 334
2 32 74
2 1733 3621
2 1041 2672
2 1602 1841
2 1720 3049
2 2059 709
2 2314 2408
2 1823 1077
2 2272 805
2 761 1283
2 1425 2410
2 2838 929
2 2330 947
2 2474 875
2 2165 3786
2 2860 1326
2 1118 3241
2 677 1323
2 719 563
2 3535 3384
2 2955 1009
2 3512 1817
2 463 2633
2 282 87
2 1070 842
2 3794 2795
2 1703 1078
2 926 1947
2 1238 3128
2 3508 2760
2 1934 3554
2 2883 3749
2 3366 2343
2 2099 659
2 512 1757
2 3324 32
2 525 3643
2 3167 1565
2 2963 3646
2 143 1633
2 2875 1803
2 3437 1512
2 3484 205
2 3778 534
2 2847 695
2 3334 2599
2 3537 300
2 2178 2389
2 210 3074
2 2276 1434
2 1568 2451
2 730 3432
2 1404 1948
2 1968 2576
2 3475 1987
2 3047 3113
2 3709 2244
2 1796 3459
2 623 3159
2 3583 182
2 890 2350
2 2292 576
2 2526 1561
2 2490 777
2 2355 3300
2 429 3735
2 1821 2777
2 710 2083
