12062 18111
2 9177 11368
2 4711 3014
2 2241 10193
2 3836 5948
2 6998 3813
2 8063 7861
2 7394 5087
2 1815 1337
2 2324 8860
2 748 1174
2 8552 9720
2 771 7223
2 7346 12023
2 11280 8065
2 11904 1070
2 7127 1411
2 11547 2175
2 7726 3838
2 1507 11608
2 3859 652
2 4279 9273
2 6295 1263
2 6237 6358
2 2325 6258
2 6861 3488
2 1494 4310
2 5826 10370
2 1498 7473
2 5584 8735
2 1061 4603
2 7449 11635
2 2363 8645
2 4607 4708
2 6921 8354
2 5794 5934
2 3566 796
2 4958 3498
2 1900 2977
2 104 6018
2 3192 7840
2 2300 4519
2 1133 7433
2 7631 1902
2 10114 2614
2 10902 3212
2 4060 1062
2 4627 4919
2 1024 10492
2 9111 6997
2 862 3391
2 4873 11815
2 108 465
2 6432 7843
2 5823 9773
2 7160 8382
2 11082 10970
2 3330 9930
2 9575 8944
2 3464 7681
2 7582 10072
2 6382 4862
2 10785 11434
2 10952 702
2 11640 6202
2 11582 8332
2 4929 12061
2 10450 1319
2 10175 375
2 8972 11297
2 8530 9523
2 611 8657
2 11750 1175
2 2340 4259
2 5722 6279
2 9229 9812
2 9693 3881
2 12054 207
2 11395 9333
2 10948 7620
2 5639 7830
2 3716 5324
2 8834 9160
2 11255 6833
2 5349 10777
2 772 9039
2 6940 3431
2 10184 7775
2 3602 5735
2 3056 4412
2 6885 4610
2 8703 8887
2 4078 2362
2 848 8270
2 10252 33
2 7217 1326
2 9710 10579
2 647 11697
2 2627 786
2 610 3199
2 6701 753
2 4716 3676
2 10669 8002
2 9068 8009
2 822 1246
2 3745 4304
2 2743 8069
2 4172 4053
2 10488 10437
2 9047 11041
2 8476 11488
2 10998 11655
2 7065 2623
2 12047 7722
2 9683 11153
2 4426 9614
2 2688 625
2 1496 6859
2 2754 8510
2 11101 9377
2 2248 3965
2 1702 6747
2 10996 1546
2 7651 6706
2 10881 5794
2 11753 5722
2 3408 10558
2 11508 4961
2 3007 9114
2 7751 661
2 3869 10293
2 7405 4241
2 10778 548
2 3362 9248
2 3595 8686
2 8975 8101
2 9481 12001
2 11305 11370
2 11874 6001
2 1185 9924
2 4645 5958
2 8550 10127
2 1854 1902
2 3221 7164
2 1009 10285
2 7994 10125
2 5619 4182
2 11550 5113
2 1525 1936
2 4551 7674
2 11762 1808
2 3086 4438
2 9325 7711
2 5942 8901
2 5318 11732
2 3660 3150
2 2102 3537
2 10379 3251
2 2980 4122
2 9387 10177
2 10375 2059
2 4515 11063
2 1494 4285
2 384 9422
2 10453 5519
2 9332 9822
2 2694 1982
2 4427 7910
2 8018 6323
2 6729 10652
2 4014 11589
2 6253 11484
2 5237 5
2 4148 7587
2 1765 4977
2 11238 597
2 9843 11953
2 7788 3845
2 5765 5309
2 5672 6399
2 5923 11095
2 4952 56
2 359 11311
2 7781 3385
2 8142 8844
2 1328 4210
2 6599 4900
2 10162 2759
2 11519 10410
2 8356 8753
2 11776 2997
2 1052 8199
2 10838 3190
2 8720 11639
2 8666 8281
2 6746 11867
2 8059 7095
2 4082 6055
2 9247 9733
2 6742 2981
2 5792 9077
2 7313 7983
2 8615 1951
2 5521 3669
2 7780 1195
2 1511 4101
2 9554 8261
2 11408 9017
2 6399 6028
2 4850 9471
2 8634 4065
2 535 10530
2 9183 3823
2 1683 2334
2 8561 220
2 7349 9365
2 10750 965
2 1356 6783
2 1346 4478
2 10325 4498
2 8902 8926
2 10099 5815
2 1619 7952
2 11376 1851
2 5752 4954
2 10975 564
2 11451 116
2 7313 3935
2 4858 5086
2 11321 5421
2 3606 10682
2 4587 944
2 10369 4075
2 1376 11472
2 6858 4079
2 7371 8821
2 126 10809
2 144 10676
2 8143 4273
2 2104 3528
2 1620 11931
2 3800 3296
2 11945 4118
2 11971 567
2 480 9550
2 2574 9916
2 1165 4956
2 6553 5057
2 11855 4173
2 10692 7198
2 799 3049
2 10250 10262
2 5567 1307
2 11062 11447
2 6760 7586
2 4005 4832
2 2474 11653
2 589 1369
2 11201 1375
2 7569 4724
2 10331 9282
2 2854 5018
2 10169 10258
2 8980 5046
2 9966 2903
2 6615 5133
2 5823 3021
2 8485 11836
2 6532 3245
2 874 4670
2 10077 4183
2 3349 9637
2 11500 4490
2 8309 9182
2 3732 11618
2 3401 10909
2 8919 3071
2 6437 3508
2 7670 915
2 942 7939
2 1280 7177
2 7022 10348
2 2449 8221
2 3122 587
2 6608 4111
2 11734 6546
2 9223 2627
2 12015 5707
2 8961 3151
2 3124 6523
2 1916 11605
2 4319 4058
2 6581 6767
2 5149 2216
2 2282 9494
2 4838 3138
2 11798 7720
2 10312 9596
2 951 7985
2 304 9649
2 4899 5161
2 8439 4749
2 6293 1181
2 7235 2718
2 9130 5907
2 3355 3088
2 5017 3322
2 10412 10025
2 5571 5382
2 10423 3561
2 6412 11018
2 9038 8024
2 4867 3555
2 10154 8976
2 7723 3627
2 4441 6883
2 8925 5543
2 6670 712
2 1666 8089
2 4368 11344
2 5091 6529
2 11802 1597
2 3776 3106
2 6029 10857
2 2183 8346
2 3415 9561
2 8917 2007
2 5574 3327
2 6155 11025
2 8114 6086
2 6580 7975
2 3257 1566
2 7585 10626
2 3884 5855
2 6821 2449
2 6436 8276
2 4716 4072
2 9421 1325
2 8232 6658
2 3863 2889
2 6095 3918
2 8281 8645
2 6973 10472
2 4237 5925
2 8547 555
2 4105 11153
2 8509 11766
2 985 11238
2 518 7011
2 9049 6023
2 4852 735
2 2174 3115
2 840 8298
2 10240 11184
2 10427 3376
2 3959 8437
2 267 8704
2 7473 4462
2 3661 3238
2 11225 10141
2 10016 3392
2 1306 7319
2 4008 4099
2 2899 2937
2 6463 6385
2 8484 7863
2 4035 11798
2 2157 9079
2 1530 5798
2 10955 1267
2 7557 4777
2 1478 6952
2 678 1508
2 2004 7154
2 10685 4936
2 11942 11204
2 8021 8359
2 11189 2669
2 1508 2505
2 3993 8203
2 9086 7611
2 1569 11864
2 11772 12023
2 7781 7796
2 8017 2438
2 10016 3787
2 10393 7552
2 10415 11749
2 7109 2364
2 2668 5402
2 9295 11144
2 10629 11362
2 2445 8173
2 8278 11724
2 933 2331
2 9519 2020
2 4150 1111
2 9413 3517
2 9400 9910
2 2828 568
2 3282 3709
2 98 10652
2 1541 10805
2 916 6378
2 8509 1438
2 8887 1415
2 24 3178
2 5340 6420
2 1116 4539
2 9974 8137
2 5705 11251
2 1273 11917
2 4865 2714
2 8539 8808
2 5682 1126
2 3117 9479
2 6437 4309
2 11435 8547
2 10101 11287
2 5780 1538
2 1244 11735
2 5259 2229
2 3276 4123
2 8667 4673
2 4219 3307
2 5436 6607
2 2608 4016
2 12034 8689
2 8528 6713
2 4101 7314
2 4319 9610
2 4148 8160
2 1033 10414
2 6329 7800
2 9020 11139
2 4360 8980
2 1490 707
2 9636 6152
2 2121 8585
2 10719 10875
2 460 6702
2 7792 11952
2 3490 7061
2 8446 6634
2 6780 1910
2 9474 7728
2 26 8284
2 1384 6775
2 6629 3486
2 5562 4155
2 6921 8898
2 6001 5674
2 5337 7715
2 3400 312
2 5213 9121
2 7510 8861
2 6481 4148
2 5209 9431
2 4014 6052
2 6644 11632
2 9492 8838
2 8963 4877
2 2014 6786
2 3539 2613
2 9737 2388
2 7207 6092
2 8256 830
2 2520 7517
2 10047 2073
2 4570 9732
2 2460 10937
2 3621 2783
2 2245 560
2 10628 4947
2 10796 9346
2 2071 5526
2 5917 3149
2 10102 4483
2 4494 9734
2 4441 5333
2 8829 1883
2 4170 10936
2 9813 903
2 1533 10219
2 9897 10207
2 11765 4334
2 8528 8184
2 8611 4427
2 1017 1651
2 10825 576
2 31 3914
2 7120 11323
2 4477 705
2 6231 5204
2 2131 9828
2 8382 6832
2 5830 1023
2 7080 10097
2 3777 2245
2 6253 10781
2 8611 8660
2 10716 2134
2 2262 11878
2 10338 7013
2 5326 1799
2 2633 1506
2 6321 9918
2 7706 9943
2 7279 3379
2 348 2250
2 3238 1395
2 1733 10690
2 5778 8825
2 3285 4952
2 10077 408
2 9575 3665
2 1217 5680
2 7017 5547
2 391 1071
2 11515 4002
2 5138 306
2 4448 5597
2 8591 1776
2 6611 10627
2 2489 5614
2 4986 10989
2 5979 10342
2 8866 5219
2 9135 8321
2 8850 11273
2 4020 4456
2 2124 8655
2 8329 8204
2 8511 7590
2 7692 6057
2 8287 500
2 10622 890
2 992 9134
2 10292 8612
2 9226 3454
2 287 2444
2 11674 1758
2 7366 5324
2 2553 8532
2 791 5536
2 1845 2120
2 5016 8954
2 11622 10033
2 10005 5877
2 11158 8720
2 1772 4877
2 8234 792
2 10376 11376
2 2938 764
2 4523 748
2 4339 7284
2 8007 4549
2 11367 11148
2 5157 842
2 9757 4565
2 11497 7422
2 10271 3436
2 301 3735
2 8666 6707
2 9100 10432
2 11967 2550
2 9320 9914
2 7639 10639
2 3 4913
2 11248 4288
2 8872 3088
2 2253 11919
2 477 9528
2 6487 10220
2 1891 7322
2 10381 430
2 5876 2990
2 8838 12040
2 8087 4754
2 461 3590
2 1523 513
2 10118 5875
2 7774 11546
2 2170 3352
2 4487 6799
2 701 11753
2 6774 7102
2 1865 3349
2 4001 9139
2 5185 5060
2 1444 12033
2 1163 2249
2 7524 6710
2 8237 9418
2 10082 3129
2 2312 5670
2 4683 6221
2 5303 3698
2 5737 6432
2 7555 9603
2 6205 10394
2 6376 11020
2 8422 7853
2 1653 3874
2 41 9535
2 3889 8674
2 1652 6022
2 5927 3228
2 960 9804
2 7228 2010
2 3499 5772
2 9069 6238
2 10089 7545
2 856 5728
2 5152 4710
2 2451 3856
2 1154 3773
2 1979 324
2 2646 2972
2 1674 6383
2 3609 9600
2 559 6741
2 9074 2403
2 6086 2225
2 9151 4744
2 10791 7974
2 7532 8111
2 9755 5901
2 12050 2296
2 8615 5240
2 8145 2394
2 519 11099
2 2305 6061
2 7755 7782
2 6719 4666
2 7813 1083
2 1559 4444
2 9631 11064
2 11959 8670
2 3380 3579
2 6923 11225
2 3167 9232
2 3408 8357
2 10349 911
2 9718 359
2 3289 8318
2 2545 4546
2 6031 3844
2 9257 4032
2 2936 11590
2 8214 1691
2 11312 5568
2 4304 9073
2 10762 7212
2 287 2133
2 8384 126
2 5620 6353
2 2608 6993
2 1699 10391
2 11614 5242
2 3443 3949
2 3038 7893
2 7934 2638
2 5111 8516
2 9214 5464
2 8050 6416
2 662 5132
2 1729 3759
2 11644 4393
2 11757 10205
2 8031 5310
2 7846 10998
2 3188 7179
2 1356 9014
2 6247 2577
2 349 737
2 2570 7326
2 8737 887
2 8460 9785
2 738 3825
2 7346 2917
2 10815 8644
2 9065 3387
2 6081 4688
2 3882 4222
2 1167 2828
2 8781 5102
2 1253 1464
2 258 10642
2 5634 8974
2 626 3651
2 8813 65
2 5038 7952
2 4651 436
2 11661 1569
2 1892 8922
2 10683 2312
2 2972 473
2 2847 11984
2 3923 141
2 4836 467
2 11450 5997
2 5970 5713
2 3177 5923
2 3815 1045
2 9767 1820
2 11261 8813
2 9435 9788
2 3599 1542
2 3153 7632
2 8447 11604
2 4515 7859
2 7909 4112
2 4495 10709
2 6781 9859
2 4748 6206
2 2492 4253
2 158 11436
2 136 10828
2 7901 5902
2 221 11869
2 5472 8360
2 5088 5184
2 8080 6218
2 3614 1352
2 1933 6828
2 660 8721
2 1828 10958
2 8593 3035
2 6648 1786
2 2841 1840
2 3737 5982
2 7274 4959
2 2492 1909
2 11086 9484
2 2709 4215
2 3626 10651
2 11901 5741
2 7044 1855
2 10434 4926
2 10856 11752
2 2918 2198
2 3470 10707
2 7205 821
2 3449 4133
2 5327 7348
2 2200 350
2 7129 8353
2 308 491
2 122 2598
2 9259 9337
2 3319 10583
2 7826 4175
2 4465 2620
2 7631 7006
2 10964 2274
2 3862 4145
2 3689 4797
2 8513 9750
2 6981 43
2 3860 7053
2 5793 5714
2 10964 10486
2 3202 5752
2 5917 10419
2 5599 5137
2 10766 7249
2 2008 1945
2 10164 1648
2 1307 8907
2 11967 6942
2 11269 10167
2 8224 9184
2 4424 5172
2 71 2747
2 11566 7307
2 11136 8236
2 9438 8858
2 10296 456
2 11738 3526
2 2891 1591
2 610 3273
2 4406 2699
2 10249 7938
2 10993 6044
2 2111 1477
2 953 2110
2 4653 10473
2 8486 8156
2 10091 11767
2 2283 2757
2 7623 6264
2 2035 782
2 1340 3797
2 2731 2227
2 6313 2481
2 10555 10424
2 758 6905
2 5263 9687
2 3315 9625
2 3727 1153
2 4140 5177
2 7488 10016
2 7218 1338
2 8740 425
2 5570 6912
2 8288 9348
2 1434 4514
2 3400 431
2 515 3811
2 1417 10485
2 11714 8632
2 1985 3598
2 11058 9640
2 1832 2791
2 3326 238
2 6530 6698
2 3568 2542
2 10047 4365
2 8569 664
2 10318 10969
2 10354 2746
2 5204 8352
2 2 8267
2 7250 1013
2 418 4970
2 2538 1647
2 6135 1973
2 1641 10511
2 2231 5633
2 5424 966
2 2537 6435
2 675 4109
2 10233 772
2 5431 4981
2 11773 10781
2 9643 5464
2 6280 1419
2 4257 11658
2 4507 5780
2 11181 10870
2 10878 7931
2 8406 10580
2 11286 6600
2 9677 10862
2 4589 11411
2 8402 6281
2 11192 5800
2 4147 8344
2 5810 4057
2 567 3594
2 5418 3553
2 7729 9661
2 8191 5213
2 9644 3608
2 2668 8364
2 7497 9369
2 7348 9354
2 10232 239
2 5575 11890
2 1331 11295
2 1346 314
2 8778 10894
2 655 3977
2 6760 9451
2 1427 11392
2 461 6325
2 393 4666
2 5179 11427
2 5571 10381
2 10521 6668
2 6216 9961
2 8736 1399
2 2776 11946
2 305 943
2 9894 11715
2 11597 5091
2 7251 6807
2 3080 6643
2 8885 4658
2 10093 8819
2 10763 1519
2 10796 2302
2 10084 3964
2 3941 9681
2 11430 838
2 9276 1557
2 6216 6781
2 5453 7674
2 5430 8561
2 5531 11902
2 1051 7771
2 8277 8755
2 5232 641
2 949 6824
2 7301 952
2 6888 1140
2 7004 9691
2 4295 2379
2 10153 203
2 8724 3451
2 4745 11162
2 1467 1080
2 2314 6708
2 5098 5293
2 5418 6797
2 5203 3734
2 7974 5266
2 9617 1595
2 9262 10171
2 1453 4902
2 11568 9437
2 7329 8424
2 1055 4573
2 9815 11224
2 8865 9560
2 2962 10461
2 5765 3131
2 2892 11168
2 2635 6723
2 2006 11854
2 5194 3405
2 5261 403
2 1640 8087
2 9060 4935
2 382 5406
2 3611 8
2 3286 6945
2 10626 4450
2 7550 11634
2 2976 3921
2 2453 9217
2 11826 3063
2 10237 11526
2 1263 9469
2 1710 10554
2 9526 5634
2 995 2345
2 9263 6728
2 7537 3255
2 9634 5738
2 6153 4095
2 6281 11831
2 4324 5835
2 5305 9911
2 6022 7506
2 5991 3687
2 2027 9739
2 7274 46
2 9484 9903
2 6487 11301
2 2832 538
2 10099 8417
2 5840 5970
2 4011 6961
2 4546 256
2 4238 4533
2 8838 3945
2 1072 11188
2 7615 5473
2 1782 2555
2 7436 8468
2 4116 10827
2 5867 6293
2 9671 5685
2 11959 11148
2 731 4111
2 496 9269
2 7687 3424
2 2219 10528
2 5298 9395
2 8171 1180
2 2382 4171
2 9030 1928
2 10347 9140
2 11407 2461
2 11012 9842
2 4333 7546
2 6742 8273
2 6371 4977
2 5650 8554
2 6035 4819
2 4722 9251
2 4637 5986
2 5412 10681
2 10545 6075
2 3606 3139
2 10405 7996
2 6813 11841
2 8310 5791
2 8899 11000
2 8177 1265
2 606 4104
2 5821 2377
2 11126 10897
2 1554 6629
2 8395 1566
2 13 6858
2 5468 9938
2 11442 4882
2 11885 2408
2 4695 6725
2 6506 8139
2 11575 2689
2 10209 1648
2 4346 6340
2 11744 7673
2 6893 5015
2 7520 3994
2 7349 11477
2 8771 8521
2 11448 8414
2 10805 8447
2 3187 2218
2 1288 1586
2 1750 5363
2 3274 9979
2 9433 10269
2 1181 7271
2 11571 3461
2 7530 4169
2 11501 10708
2 6964 3700
2 424 3960
2 4 11831
2 5225 9002
2 5519 6588
2 2663 1283
2 5815 4165
2 11618 5138
2 4496 5636
2 3164 9426
2 116 11571
2 11937 6207
2 2875 8350
2 10267 6750
2 4318 2345
2 1460 9970
2 8389 1990
2 10672 5648
2 11421 2271
2 6640 5293
2 6268 9304
2 3264 749
2 10561 6772
2 4337 3715
2 3455 11116
2 9094 5080
2 2764 7425
2 11139 10209
2 9821 10524
2 10250 2471
2 3316 6069
2 5209 8952
2 4711 4945
2 8785 4006
2 18 3265
2 2770 4889
2 3238 3937
2 9949 506
2 1368 10136
2 456 11027
2 10317 338
2 1076 8647
2 11993 9780
2 11107 9958
2 8779 11848
2 4385 1667
2 3123 3238
2 3586 1671
2 6230 2174
2 7326 5914
2 10277 7806
2 5143 8624
2 3450 3113
2 10761 9726
2 7120 1106
2 8141 5127
2 4711 6359
2 1495 2419
2 4625 3407
2 2270 8280
2 8626 4124
2 9438 2898
2 5772 8272
2 5421 4525
2 7964 8569
2 2266 10532
2 7746 2122
2 3203 1558
2 7951 9000
2 3244 642
2 10354 5008
2 2381 8614
2 3419 9020
2 1708 8876
2 4505 6899
2 4861 11109
2 10668 484
2 2915 11943
2 4047 2856
2 2597 9520
2 8450 680
2 12053 9432
2 1893 611
2 5396 156
2 5328 643
2 1069 7289
2 1838 8471
2 8919 3494
2 375 5460
2 81 10057
2 9755 11595
2 3417 7516
2 10876 10924
2 186 3134
2 8192 3976
2 11098 3144
2 6646 9915
2 4867 3955
2 6796 5196
2 8027 668
2 1480 6440
2 3393 6714
2 10650 1731
2 1620 292
2 3914 9180
2 11798 11458
2 1219 1553
2 3507 9370
2 10806 7747
2 8374 8214
2 132 3906
2 585 9305
2 769 1843
2 10171 9406
2 11244 3579
2 4158 5962
2 4533 4579
2 9614 9655
2 10287 8494
2 11780 4713
2 5618 378
2 5898 8787
2 6622 4433
2 1164 3933
2 10208 7625
2 8217 3319
2 6361 8805
2 1931 2677
2 1099 8606
2 2856 10099
2 9639 8551
2 4441 5139
2 2324 4460
2 5362 9283
2 9004 10200
2 5069 2406
2 10405 5562
2 10330 7181
2 2259 10586
2 5827 11626
2 4369 7004
2 3539 1627
2 9077 6493
2 7366 7230
2 3451 10526
2 4693 2363
2 11591 9671
2 3781 6448
2 3509 1006
2 5091 2635
2 10111 5003
2 11543 10355
2 10434 4550
2 10957 5415
2 5767 5117
2 11619 57
2 9977 1212
2 10286 11372
2 2539 4708
2 5761 10669
2 2933 9262
2 162 10464
2 10289 11694
2 10160 353
2 11863 7778
2 4904 7839
2 930 8888
2 7190 7294
2 8505 8788
2 7471 9588
2 9932 498
2 2810 4400
2 2220 3724
2 4817 2655
2 642 8515
2 11839 10692
2 8844 3576
2 9786 8595
2 11578 3242
2 8143 5645
2 693 11521
2 9509 6393
2 3230 2595
2 5002 6200
2 1139 1805
2 1563 10516
2 3971 6717
2 1299 9741
2 9144 6154
2 1729 5730
2 3997 1283
2 632 10943
2 6399 11351
2 2316 136
2 1073 5893
2 2337 5920
2 8018 788
2 9515 12060
2 8060 7663
2 9749 11600
2 3938 2087
2 414 1108
2 8775 11853
2 8969 6285
2 10725 7174
2 11324 2974
2 11217 10487
2 6766 2208
2 4976 6923
2 2232 1207
2 7191 6642
2 11682 5812
2 202 4703
2 7602 11239
2 6356 11518
2 4244 1554
2 5056 316
2 10242 180
2 2732 6610
2 8302 8523
2 4417 4782
2 1962 5098
2 3829 11044
2 9070 9851
2 462 7677
2 457 723
2 4780 10112
2 1337 5088
2 6481 7333
2 6148 8879
2 7191 10366
2 11688 8381
2 484 10784
2 1935 10686
2 5043 11167
2 6332 8619
2 10593 2902
2 8269 9497
2 3755 2118
2 7301 7068
2 8791 4717
2 9299 9157
2 5100 9342
2 750 2330
2 597 11939
2 6348 8667
2 1093 8435
2 145 527
2 3873 6251
2 10779 615
2 8111 11677
2 2520 714
2 10818 9421
2 6665 11364
2 10209 885
2 6365 8404
2 3015 2025
2 18 5031
2 1953 8738
2 8778 10757
2 9493 9919
2 5779 4898
2 4509 9321
2 174 3593
2 6992 11970
2 372 6505
2 3147 4002
2 7851 1074
2 11282 8949
2 659 2722
2 10678 9344
2 712 2405
2 8136 8018
2 12020 4863
2 10703 4556
2 6723 1881
2 4931 9799
2 7822 7299
2 3470 2204
2 4245 996
2 2904 3814
2 3589 9090
2 1747 1372
2 3194 9317
2 5277 4359
2 2860 9729
2 10414 7158
2 8043 5017
2 6077 10867
2 339 615
2 3439 6427
2 3971 906
2 5149 3066
2 7094 9486
2 2448 10396
2 3979 5905
2 6793 11962
2 233 3220
2 11084 6477
2 3947 2919
2 589 1280
2 2869 7903
2 10430 8097
2 5277 8423
2 7390 7773
2 1950 9872
2 7413 2562
2 9862 950
2 6314 4722
2 1414 4174
2 6222 10916
2 513 9490
2 5159 5651
2 2993 7707
2 3750 11065
2 8115 8972
2 4289 8374
2 783 217
2 10210 11787
2 8614 1332
2 2154 5534
2 9385 64
2 7932 1063
2 8987 4404
2 11727 2883
2 968 6111
2 7337 7965
2 8295 9124
2 7986 11744
2 4734 7464
2 11914 223
2 5529 1509
2 11108 1590
2 4676 4481
2 2900 5096
2 5606 8633
2 95 7346
2 8559 731
2 872 2015
2 8906 4669
2 2418 8592
2 9025 2255
2 4671 556
2 8037 718
2 4823 3352
2 3944 7831
2 2473 4247
2 10621 8416
2 7775 5917
2 10939 1258
2 6539 11629
2 4306 9270
2 10316 7062
2 4388 10814
2 10019 8611
2 9900 8744
2 4921 543
2 8829 8651
2 11259 6236
2 9824 6805
2 10929 7032
2 9120 8936
2 10539 7724
2 2240 9091
2 7601 11949
2 8578 5738
2 11680 5221
2 3517 7216
2 2264 794
2 10460 3395
2 4934 437
2 8438 3629
2 7058 10613
2 648 7310
2 7138 11044
2 1808 7947
2 11947 1635
2 4641 11554
2 10504 2384
2 3897 5292
2 5949 8723
2 1735 9151
2 9116 10259
2 7819 6065
2 7901 807
2 4509 371
2 4352 2187
2 10494 263
2 2222 2643
2 6781 1179
2 11853 3355
2 8675 10061
2 1053 1092
2 11079 22
2 3972 10289
2 7490 2540
2 9778 8779
2 4155 10373
2 8 11662
2 8524 10979
2 734 1931
2 3959 3276
2 8048 387
2 9426 9941
2 6497 1503
2 9190 463
2 1713 9085
2 9782 10212
2 5786 11226
2 10 9539
2 2565 10475
2 608 2022
2 2563 11575
2 5153 2622
2 3641 11577
2 3813 5639
2 10296 11450
2 9693 865
2 2087 787
2 6419 2437
2 9062 9343
2 9301 10285
2 1779 8971
2 268 5020
2 348 8173
2 11588 4195
2 109 9656
2 8984 8195
2 9517 6930
2 9334 410
2 7726 8857
2 11915 1177
2 2028 2153
2 1354 2770
2 8179 6625
2 2060 5261
2 11223 5691
2 5374 7853
2 6373 8375
2 3724 5857
2 5405 1245
2 1935 6660
2 6234 7869
2 3562 6070
2 8217 5642
2 5268 5182
2 7540 3904
2 9057 541
2 12054 5253
2 1032 7417
2 3145 5865
2 1188 5185
2 1859 11036
2 1159 9593
2 8263 3623
2 2305 5434
2 10330 10426
2 11932 8662
2 5641 4267
2 6465 9278
2 8656 9705
2 6973 8652
2 10631 284
2 10169 5560
2 8103 12048
2 6329 4645
2 4831 2008
2 4963 4337
2 499 6447
2 10824 5763
2 2828 2617
2 5204 3429
2 9756 3784
2 8627 1520
2 7667 8933
2 7593 5838
2 8507 1757
2 2079 9393
2 8232 11448
2 6323 11205
2 11952 6931
2 543 6335
2 11136 6933
2 5443 3656
2 5120 6857
2 10578 7554
2 1144 6659
2 10433 4694
2 1142 6672
2 3510 7060
2 7831 5072
2 1411 11525
2 8947 1397
2 7617 2331
2 2607 11672
2 5423 9976
2 7153 3246
2 3881 11822
2 2394 4280
2 10847 1427
2 7633 8679
2 8738 7690
2 10733 11786
2 2236 2434
2 1673 8511
2 3357 173
2 474 965
2 3301 2215
2 3032 4548
2 7818 11370
2 540 3661
2 8710 1112
2 2197 6715
2 10454 3819
2 2943 6940
2 737 9648
2 346 11874
2 5949 10562
2 1741 2686
2 173 5517
2 9625 3456
2 1100 4735
2 297 1613
2 11 11113
2 5097 1703
2 862 11674
2 9933 8914
2 10895 3961
2 9434 760
2 9668 12044
2 8119 6966
2 3136 1999
2 9768 1115
2 2389 10430
2 7198 6755
2 9231 3050
2 4264 2038
2 2307 1717
2 4973 8658
2 2432 4547
2 619 3662
2 3273 11828
2 11273 7573
2 724 8878
2 1300 798
2 128 1169
2 8599 5332
2 4930 9435
2 6646 11889
2 6536 9660
2 4278 1095
2 8789 9512
2 1854 3836
2 2535 10205
2 3725 8876
2 4803 609
2 7877 7647
2 7642 11850
2 10664 7833
2 4867 3705
2 3786 365
2 6607 10823
2 3406 3748
2 8987 6706
2 7230 6105
2 244 1723
2 5766 3740
2 6689 10960
2 924 3403
2 1694 8727
2 1389 3468
2 10575 6840
2 10532 7859
2 1587 10740
2 9724 2220
2 10815 2301
2 8249 6034
2 10139 1469
2 2007 5126
2 3520 6514
2 11543 7784
2 5273 1058
2 1242 565
2 4954 10567
2 2467 11516
2 2997 10263
2 6655 11452
2 11824 327
2 5749 1684
2 9289 2035
2 6003 9513
2 7571 9327
2 4661 6062
2 8496 8113
2 6023 11146
2 8803 1543
2 8889 11114
2 7483 113
2 6059 2912
2 7585 8999
2 4509 10188
2 3150 7551
2 10238 4948
2 11271 7117
2 11578 9724
2 82 5304
2 10901 3546
2 9594 500
2 9923 4930
2 4250 1839
2 9870 4151
2 7966 10956
2 7371 3851
2 7953 2964
2 799 9971
2 8028 10641
2 11791 3343
2 11089 1802
2 4305 9904
2 736 11209
2 6515 11446
2 3144 1586
2 2222 12052
2 10617 3826
2 7413 6743
2 5963 3233
2 11660 9143
2 6995 5158
2 5125 2275
2 5378 5394
2 4690 9820
2 10640 12016
2 9678 9498
2 1192 2961
2 4192 2475
2 8432 8109
2 2513 2219
2 5296 1076
2 7920 4329
2 4584 152
2 5696 5743
2 501 4988
2 246 4894
2 5434 535
2 2407 1662
2 100 5045
2 3251 9757
2 507 7091
2 8379 7083
2 3316 10439
2 10197 9830
2 7618 9925
2 9665 10887
2 1682 10885
2 10525 300
2 1032 5911
2 3719 68
2 8068 4420
2 7239 7605
2 2092 3762
2 10548 478
2 2168 1363
2 2909 2960
2 9573 3491
2 11721 1987
2 4763 154
2 6104 861
2 11289 1211
2 424 9965
2 3188 3138
2 8700 7661
2 1034 1714
2 3366 2162
2 9592 799
2 4454 1565
2 10122 11450
2 3667 235
2 4200 3974
2 5158 5230
2 751 6582
2 8008 351
2 7886 9166
2 1914 8927
2 7718 3278
2 11028 9742
2 1889 10030
2 3311 3003
2 11662 6059
2 10732 4696
2 10733 9708
2 1131 452
2 11401 19
2 7604 5889
2 9634 8923
2 1740 6675
2 4128 5368
2 2353 11701
2 3316 1713
2 9007 537
2 5644 7792
2 1244 67
2 9704 9662
2 6725 1861
2 5640 10249
2 3881 10164
2 8587 308
2 743 7497
2 4701 11092
2 1498 8246
2 8144 8568
2 1433 4898
2 2093 9982
2 7661 3629
2 7712 7256
2 10918 3295
2 1514 7429
2 5413 3675
2 11869 11505
2 3792 10602
2 10019 8112
2 10021 7262
2 4111 7761
2 2832 4962
2 3440 5152
2 1698 398
2 10681 3062
2 8290 1202
2 3558 8315
2 2066 2630
2 3198 5801
2 4153 9145
2 5669 2078
2 2164 4796
2 1398 8444
2 8732 1882
2 5085 4507
2 242 988
2 4792 5047
2 11800 4436
2 760 2685
2 6767 7626
2 8563 9702
2 8080 8794
2 2698 10658
2 6882 8739
2 11480 3152
2 5888 10029
2 1261 9288
2 7622 5296
2 9968 6107
2 9794 6370
2 3666 8014
2 5136 7126
2 2641 7613
2 10894 9605
2 9517 8512
2 652 925
2 9970 4076
2 4866 5465
2 329 6191
2 5501 7908
2 6803 2026
2 5474 495
2 2019 3111
2 3434 11889
2 11987 9674
2 5810 3192
